000	0000000001
001	0608023872
002	0673560843
003	0741194610
004	0836058786
005	0903689333
006	0969225053
007	1036859156
008	3254067252
009	3321703423
010	3387239703
011	3454870878
012	3516203966
013	3583838833
014	3649375449
015	3717005456
016	3786741248
017	3854375627
018	3919911971
019	3987543146
020	4048900762
021	4116535901
022	4182072437
023	4249704508
024	2171946892
025	2239581140
026	2305114173
027	2372750964
028	2434098187
029	2501732804
030	2567269741
031	2634902052
032	2704634135
033	2772270044
034	2837803829
035	2905439868
036	3000268651
037	3067903388
038	3133436597
039	3201069564
040	1123314783
041	1190945684
042	1256483709
043	1324115508
044	1385451099
045	1453081492
046	1518618429
047	1586250212
048	1655985188
049	1723620574
050	1789153575
051	1856786929
052	1918113142
053	1985746096
054	2051281801
055	2118917187
056	0041160400
057	0108790810
058	0174328291
059	0241961517
060	0303310850
061	0370944204
062	0436480885
063	0504113087
064	0573845692
065	0641480566
066	0707017359
067	0774649929
068	0869580270
069	0937213496
070	1002748305
071	1070379464
072	3287591258
073	3355225744
074	3420761846
075	3488393528
076	3549724710
077	3617360872
078	3682895058
079	3750528536
080	3820262458
081	3887895792
082	3953432462
083	4021065592
084	4082425086
085	4150057528
086	4215592578
087	4283227464
088	2205467354
089	2273103120
090	2338639718
091	2406271144
092	2467619750
093	2535254520
094	2600790097
095	2668421290
096	2738158776
097	2805789421
098	2871327843
099	2938960036
100	0134154046
101	0066521081
102	0267322707
103	0199690904
104	4158591770
105	4090960727
106	4291760993
107	4224130734
108	3888066720
109	3820433901
110	4021236455
111	3953606188
112	3617532126
113	3549899419
114	3750700309
115	3683066818
116	3347013828
117	3279383570
118	3480184217
119	3412551250
120	3076485199
121	3008852994
122	3209656325
123	3142024906
124	2805946053
125	2738313608
126	2939117187
127	2871483720
128	2535411165
129	2467775400
130	2668578087
131	2600945376
132	2264911829
133	2197275264
134	2398078731
135	2330447808
136	1994380493
137	1926748288
138	2127550103
139	2059915720
140	1723858134
141	1656224170
142	1857024433
143	1789392357
144	1453318304
145	1385687012
146	1586489723
147	1518857661
148	1182771896
149	1115136252
150	1315941223
151	1248306475
152	0912243558
153	0844608042
154	1045412157
155	0977777777
156	0641702364
157	0574069648
158	0774871947
159	0707238863
160	0371165098
161	0303530238
162	0504336113
163	0436700710
164	0100567650
165	0032934678
166	0233735186
167	0166102622
168	4125003810
169	4057373294
170	4258174584
171	4190541108
172	3854483336
173	3786846916
174	3987649624
175	3920015404
176	3583945256
177	3516313196
178	3717114736
179	3649479204
180	3313426688
181	3245796932
182	3446597200
183	3378965532
184	3042900848
185	2975266988
186	3176067499
187	3108436182
188	2772359754
189	2704724377
190	2905527029
191	2837895344
192	2501821124
193	2434188929
194	2634993037
195	2567357128
196	2231259100
197	2163623183
198	2364424283
199	2296793110
200	1960729978
201	1893096885
202	2093896705
203	2026264908
204	1690203872
205	1622571299
206	1823372111
207	1755738394
208	1419666398
209	1352034698
210	1552837031
211	1485204690
212	1149117561
213	1081483450
214	1282288351
215	1214652818
216	0878589439
217	0810955568
218	1011760277
219	0944127704
220	0608048355
221	0540417808
222	0741217405
223	0673586488
224	0337513935
225	0269878296
226	0470681653
227	0403046512
228	3100897991
229	3168531718
230	1489237635
231	1825306046
232	1089727330
233	1425795260
234	0350481825
235	1491854755
236	4170432640
237	3432762978
238	1283704071
239	0277597363
240	2964574476
241	2763772842
242	0614717327
243	0145478221
244	2824049230
245	2623250348
246	3695417153
247	3226180351
248	1618185224
249	0880511270
250	4100164363
251	4167798681
252	1477682360
253	2350624010
254	2013505175
255	1007397058
256	2352201244
257	3627791818
258	1612954816
259	4029398186
260	1842559936
261	3655023538
262	1103312430
263	3452646768
264	2113089270
265	0704326680
266	1373842450
267	0703276184
268	3113418842
269	3382380016
270	1367542054
271	3716875616
272	0766713054
273	4189788728
274	1101205538
275	3517652810
276	2907918704
277	0693853474
278	1766020703
279	0894131600
280	2306035694
281	0494619935
282	2573422093
283	0292244950
284	1293116940
285	3977995783
286	0688090041
287	3037423822
288	0154367000
289	2033940769
290	3173220291
291	0489387016
292	2396157354
293	0718962587
294	2931981917
295	1925871778
296	1324508396
297	0452620173
298	0518154141
299	0921332630
300	0378685684
301	0580538182
302	0914507193
303	2861188862
304	2796705207
305	0582637238
306	3668072797
307	3131724294
308	4065468021
309	0240783428
310	0440539955
311	2253004364
312	0175247285
313	1853492996
314	3663859639
315	1449788196
316	0437397373
317	2853839812
318	1040327931
319	0571090316
320	2922526901
321	2855942070
322	2988586285
323	3928635526
324	2077406772
325	2681909844
326	1203944475
327	0332050987
328	2750589770
329	3086658538
330	3219300641
331	3823804883
332	3012726674
333	2476378330
334	0193105645
335	3146418517
336	0196254388
337	3216676948
338	0195204407
339	1940561087
340	3880966230
341	1264246150
342	2470631289
343	0122344665
344	0930270394
345	0058377930
346	1331873417
347	2271921474
