000	13306069644767044370
001	12077640073973512934
002	11372304316774609160
003	17487663534007772416
004	00097742916329740458
005	11518083135033305342
006	17587531500944138598
007	02079675452199109459
008	10173512153223745885
009	05443097778031462475
010	17948890629300855229
011	05471554765481306409
012	03745075421879955187
013	02114667446083553565
014	17774270431261165987
015	08660692811321679961
016	13060430248474674554
017	04947247375394150851
018	03152204894871357593
019	14771533271752948880
020	11979274228206321863
021	10841153690181600366
022	11991240486900722032
023	08389812474685887529
024	06399969226495956498
025	02172485677590771923
026	05036824446649433473
027	16121689534594433189
028	09306082323957139439
029	05096034295064061210
030	11269439507226567048
031	01266961057650280911
032	05505584424935097424
033	05386939774501311912
034	15658095522347752705
035	04467016940677225468
036	17122406036701823203
037	11539904354031965921
038	16146622981471607829
039	01349126259450044633
040	02992388797933661598
041	14830493150908554155
042	03913078955852550146
043	03509603321103209074
044	15473064214774038059
045	03675006412187029304
046	14869138480829715404
047	08089014969089207366
048	08464826069306821737
049	08124532208533313764
050	07977208063939055135
051	14905813677510354878
052	02165727380446978379
053	06925108092965043088
054	05164483197335686133
055	16164130752008530867
056	10635648511822870882
057	03355834777304840461
058	14003194483054089133
059	08300730278585438241
060	03776918258759098495
061	09311858895750221951
062	16489782753620492437
063	06486603922274218251
064	03006107094270889133
065	12230831737046874716
066	11791672313656526509
067	07705871863627767829
068	01032241052584925943
069	01110041133506280244
070	02671849163653369159
071	16515602168132330897
072	11065953782111866830
073	08593693117548568341
074	07232175755804314743
075	14454047671067642678
076	14550786682131443352
077	07402821195252963323
078	13589508435548725806
079	04739733907758039142
080	06487830335043613767
081	07650904992481550454
082	07860010482497087772
083	12444640731650773575
084	12654022525922843900
085	17397330203384556950
086	07119287101023298621
087	06826810307633133730
088	11230264798432224653
089	12264359337632175824
090	05355983488440886950
091	06221262653020456933
092	12535872707859529651
093	07035070947883776366
094	02910307559283625410
095	15295885386768890921
096	02459583256997018678
097	15333471767537096815
098	13450980197975814791
099	10543076035330732307
100	06720169944244487889
101	10068214761097628233
102	08643956930598478690
103	13548529730983244535
104	05370626774329800560
105	06357840853030713186
106	15277118889224354499
107	00412372937170318840
108	02542741068602697658
109	16636395672158291369
110	12574372226460472496
111	00623668284472405728
112	06421711171625021689
113	02069892791861927098
114	09658358752814139375
115	03531942079158542106
116	17211388907103252237
117	12805785633619294825
118	10065382137464561360
119	04789221133466347313
120	06001925861778734396
121	01663893724317967987
122	13476767365006756532
123	14626962104808223288
124	09956039762178409405
125	02837168972402289377
126	16573856268579014344
127	12642174992476567024
128	18335827708633353568
129	00197526816958160328
130	14469932477034130271
131	17729679139415860774
132	03639332020919786965
133	11960232863943795141
134	16990784462653812228
135	15674208652837319166
136	15053076283046085108
137	00164866945910179291
138	05719735927513618744
139	12493666493781137836
140	10157927664371684481
141	16900864245241423588
142	07954835058526091115
143	15627415633751365491
144	13179133301213697150
145	12907879332521155781
146	05229870056723485353
147	07548837787806388425
148	17209674079611176025
149	01000833198226715181
150	01244597915265957738
151	13550021923792309865
152	17021026144751435409
153	10884950795872706876
154	09042013462132616290
155	07276400846051639050
156	12888935808284916899
157	00564090346185601380
158	09477518267630931988
159	09118548783523783775
160	09027301094893123555
161	16379227414601696225
162	17698445513748081814
163	05278847100484276476
164	06493289526741219610
165	14994624451066071090
166	06577401588434640313
167	16061191680415355785
168	09594235448749251851
169	15920056839729451958
170	13826638509052990935
171	09571752535757235202
