000	00000000000000000003
001	00000000412333834243
002	02360170716294286339
003	09295852285959843169
004	02797080929874688578
005	06019711933173041966
006	03076529664176959358
007	03521761819100106140
008	07493067640054542992
009	00920801338098114767
010	07981395621054412125
011	07824779138144814671
012	15751912171670465156
013	13002195027962367578
014	01252975949485787994
015	10593145921556528063
016	10251274063555716327
017	08001051857350374592
018	13050593483651723543
019	15768724955744760659
020	01010649907481935912
021	15199700599958879286
022	06931159031394649672
023	17926073592566576337
024	17607437077535367978
025	04590125529696648876
026	13679450894026966152
027	15469505471900575672
028	01678376133176159366
029	17095115547608046582
030	04723604006469871298
031	12808402682511512009
032	02727863605108404277
033	05195935052068202790
034	01760568756079832493
035	18188487046811912973
036	09109386103356043456
037	13510060965456598389
038	07299400795396833034
039	08606696937178617591
040	16671197078053067787
041	02820613902411075616
042	03030159059953733039
043	00855021448802417127
044	05602048632615190543
045	05968863114545506741
046	13729559438974324584
047	12121611848977188867
048	08932209896615158856
049	10442630203837441905
050	12967535358581133377
051	00960338733407707681
052	01411700648125522524
053	13185437374394634886
054	00319325219570660435
055	04726592713764702444
056	04539850648386557493
057	13575683577900385337
058	16458524463088010170
059	10652471832016097855
060	02326552097669692144
061	14687249452143587878
062	17943620763065893238
063	00278998671643735412
064	10299025394893473635
065	06895554414249904573
066	16799354991055129274
067	06418560198775547641
068	05714193691389921640
069	17270233076417579604
070	01725920809406336594
071	01974685902472065441
072	08798487572383472621
073	00348165992238654279
074	15033336672165472082
075	09544857246261429159
076	07957351495218576446
077	09489952017778959528
078	04959839253331872103
079	15722481437413003508
080	06550974100761376865
081	09708348146032189172
082	08595148929847702892
083	16191512322308653880
084	04328894512023220561
085	04776253037061505874
086	04403876535328897080
087	18138224889524260416
088	02468395670245530272
089	10269190062029037082
090	10742791421403147454
091	01679660062934117001
092	13426335738261167715
093	09400204418283531093
094	16118668723111521746
095	10615174001058009914
096	11425465015448105969
097	17128525333573053562
098	17525030833566030470
099	18410048585821481761
100	05907826458069609612
101	15469183065947822616
102	16907719188518408929
103	16628852608848622364
104	07259264483837787491
105	04989527980990105958
106	16650807720188922566
107	13473865764191326908
108	08572635285601056055
109	12952941350577411716
110	12134442825293935057
111	13481377004991579002
112	04310065151175582004
113	01802636881814367032
114	06459352019860475291
115	00943692814018591114
116	02506132447392035889
117	03006642837563900863
118	16010043269429294074
119	10537085759762335144
120	08288284209944641360
121	12706394804594711898
122	13412561969025686515
123	13303757269127496927
124	06046446303832963558
125	09882238379578424005
126	10566170967612539203
127	16389224874259418674
128	05246700180812300518
129	03184802344570355060
130	13737948645554421483
131	00172174179719572829
132	18277711555197326668
133	12204506758937650382
134	02753441790757169087
135	07228199184060638417
136	14794938896032378184
137	15984087071935820089
138	00193408578910352499
139	13705327109268182237
140	09797751041308697809
141	12439889590382569360
142	12121991240983562114
143	17397039368235863531
144	14833827980541099471
145	06772885945615434627
146	00655737832627036357
147	08159438663536157138
148	10600053220649170440
149	14893624110334210672
150	05634867391590421600
151	11655570039288654639
152	14778667446031401704
153	15119001622036152137
154	03254045950991419685
155	01003095138873223551
156	08371966620300357239
157	06190558235562491671
158	09801003055844220690
159	12930740679672264326
160	03235575805709036176
161	17494367293701687707
162	12063399562435546563
163	11439079194552263282
164	09359605967930540553
165	13276951858228767985
166	00544269295604288154
167	13822758478328877626
168	09486203329785012081
169	17216609027037876328
170	16570349651473974367
171	01152797202299832687
172	07300566535999812017
173	07415171074037319725
174	18215889590214926390
175	18299901611649043295
176	06712937877383431969
177	08956814068496851238
178	04008658617286056428
179	15085424073356821345
180	00959155364995394643
181	17262306651429225115
182	01159827703150600416
183	15221731405893872228
184	08569280099938110935
185	05054189351790229026
186	09312314643958661837
187	07967169274141318147
188	03803252178465566279
189	02658427178913947614
190	11310371864425201536
191	06905255837419938483
192	04623612725841977134
193	04501851363024912321
194	14223331391070504824
195	10477614915500954807
196	17780211679986242772
197	06838976231871023098
198	01834158587409704866
199	14706753394079759562
200	16394717391598892629
201	00267138920445481443
202	04206641774874670029
203	16236853017566265212
204	10212016129340309616
205	15098263218564570573
206	04726455284607004911
207	06534253349076358435
208	12028939615960817854
209	11875525032747914146
210	15189261957390940601
211	16796710614459129732
212	10739537346197402560
213	06728903393128321737
214	11840505663494333151
215	04735072830999525146
216	06033548494113108462
217	17744484995653379781
218	17734095185263109726
219	12780643072396294112
220	07619580268170908010
221	13460464600265230348
222	15394150615944077631
223	09682127189747446507
224	17694171051244111908
225	13019568687993447258
226	13921768105174594126
227	02467105087673435025
228	13039821572111581334
229	16082134682314015487
230	16395370805069070386
231	08490751470481685275
232	12203331697452180110
233	06038468749909435331
234	16414233131746666884
235	02540735017221054454
236	07223709733201666231
237	14546215769311767992
238	11160765392311535917
239	13055057317148323509
240	15385453754258080484
241	06917575343349254401
242	11029867692937352231
243	12572863263040151493
244	18128377140461129485
245	00726424404519294194
246	10833021080890000659
247	13348763923862024253
248	11224917059927011229
249	05025418968591736738
250	05223164385812434777
251	03013116856129725047
252	14034022065651939652
253	17566390285571312097
254	10013625773975809256
255	03062430238572635986
256	12112423737379121605
257	15372963550516488930
258	14386486516096849022
259	03569659485546835257
260	16991594272296153409
261	13027940110746060656
262	15898410698690101420
263	07654634159918179899
264	08182297912281040159
265	15315981523440544745
266	10642734267311289347
267	09968621941785445517
268	10840710570114465313
269	03609513266141579406
270	12790508408961527694
271	08438270339039974441
272	13220912251170337473
273	14011436698504794061
274	05708415246434768996
275	03387009395453804966
276	02118616547889826464
277	14998088305544597408
278	02174459948538601911
279	12493507236471686163
280	06935910081512153259
281	09998237182507750239
282	06155790766031132351
283	03734227810937820551
284	12171612483794467003
285	14066413269571267727
286	03693200249992217167
287	14979575538124920969
288	14430007187128098740
289	10155013991680857279
290	04874610097578930264
291	06083377737756710915
292	06890231141207056167
293	17361323248856056746
294	07097436069924385904
295	09686138907095306099
296	15115172389615855583
297	00899327141093632344
298	10632690015873990857
299	02473448724459231965
300	13182190598267279365
301	16674463979357792851
302	13129117110578840618
303	06980789302493354914
304	18406259494590092439
305	00222680417356486186
306	07512498568362556977
307	14400790606864507973
308	09935291700145995879
309	12588182499686323321
310	10352325939659794271
311	03130560152010166639
312	11925609804640008497
313	12933492984828506745
314	13481409364467620438
315	15751768414208850067
316	02571252475086451971
317	09844092234810123436
318	03254972157867935464
319	07265931183029699208
320	00087688911040206741
321	11960371382927727250
322	05908435040265622945
323	12942220768408684919
324	00474092484763149998
325	03394261101191663360
